dms_code,venue_name,venue_address,pincode,region,state,city,status,google_ratings,google_review_count
WST-MH-2285,ONE DIRECTION SKILL SOLUTION INFOTECH,"BESIDE PANCHAKKI, NAGSENVAN, AURANGABAD MAHARASHTRA -, 431136",431136,WEST,MAHARASHTRA,AURANGABAD,Active,3.2,12
WST-MH-2603,ACTIVE COMPUTERS,"FIRST FLOOR, B-1 & B-2, SUYASH COMPLEX, NEW SHREYA NAGAR, NEAR KALDA CORNER,OPP. HDFC BANK, AURANGABAD - 431001",431001,WEST,MAHARASHTRA,Aurangabad,Venue Removed,3.9,84
WST-MH-2645,DEOGIRI INSTITUTE OF ENGINEERING AND MANAGEMENT STUDIES,"DEOGIRI CAMPUS, RAILWAY STATION ROAD, AURANGABAD, MAHARASHTRA 431005",431005,WEST,MAHARASHTRA,Aurangabad,Venue Removed,4,127
WST-MH-2646,INTERNATIONAL CENTER OF EXCELLENCE IN ENGINEERING AND MANAGEMENT,"GUT NO. 4, CIDCO MAHANAGAR, OPP MIDC-WALUJ WATER TREATMENT PLANT, PANDHARPUR, MAHARASHTRA 431136",431136,WEST,MAHARASHTRA,AURANGABAD,Active,3.2,37
WST-MH-2757,EXCELLENCE COMPUTER CENTRE,"GUT NO. 4, CIDCO MAHANAGAR, OPP BAJAJ AUTO LTD MAIN GATE, PUNE NATIONAL HIGHWAY, CHH.SAMBHAJINAGAR AURANGABAD, MAHARASHTRA 431136",431136,WEST,MAHARASHTRA,AURANGABAD,Venue Removed,4.4,16
WST-MH-2830,"GOVERNMENT POLYTECHNIC, AURANGABAD","STATION ROAD, OSMANPURA, AURANGABAD, MAHARASHTRA 431005",431005,WEST,MAHARASHTRA,AURANGABAD,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2878,CHANDRALOP PRIVATE INDUSTRIAL TRAINING INSTITUTE,"CHANDRALOP PRIVATE INDUSTRIAL TRAINING INSTITUTE AURANGABAD,GUT NO.52, HARSUL SAWANGI, JALGAON ROAD, AURANGABAD -431008",431008,WEST,MAHARASHTRA,AURANGABAD,Active,5,16
WST-MH-2435,ANEKANT INSTITUTE OF MANAGEMENT STUDIES,"AIMS, T C COLLEGE CAMPUS, NEAR MISSION HIGH SCHOOL, BARAMATI, MAHARASHTRA, 413102",413102,WEST,MAHARASHTRA,BARAMATI,Active,4.3,54
WST-MH-2286,DISHA COMPUTER EDUCATION,"BACK SIDE OF BUS STAND, NEAR MOUJKAR WHOLESALE, CEMENT ROAD, BEED, 431122",431122,WEST,MAHARASHTRA,BEED,Venue Removed,4.2,26
WST-MH-2287,YASHWANTRAO CHAVAN INSTITUTE OF POLYTECHNIC,"NEAR LAW COLLEGE, BARSHI ROAD, NATIONAL HIGHWAY 211, BEED, MAHARASHTRA, 431122",431122,WEST,MAHARASHTRA,BEED,Active,4.3,3523
WST-MH-2669,NAGNATH INSTITUTE OF COMPUTERS TECHNOLOGY AND MANAGEMENT,"BACK SIDE OF BEED BUS STAND, NEAR DREAM FITNESS GYM, CEMENT ROAD, BEED, STATE: MAHARASHTRA, PIN CODE: 431122",431122,WEST,MAHARASHTRA,BEED,Active,3.1,3
WST-MH-2670,"PROFESSIONAL CAREER ORIENTATION CENTER ,AMBAJOGAI","NEAR YOGESHWARI MAHAVIDYALAYA CAMPUS, VIVEKANAND NAGAR, PARALI ROAD,AMBAJOGAI MAHARASHT, AMBEJOGAI, STATE : MAHARASHTRA, PIN CODE: 431517",431516,WEST,MAHARASHTRA,BEED,Active,3.7,3
WST-MH-2840,"GOVERNMENT POLYTECHNIC, BEED","NEAR KHANDESHWARI TEMPLE, NATHAPUR ROAD, BEED-431122",431122,WEST,MAHARASHTRA,BEED,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2288,SAIRAM PVT ITI BHANDARA,MAHAL WARD INFRONT OF PANDE MAHAL GANDHI CHOWK ROAD BHANDARA-441904 (MS),441904,WEST,MAHARASHTRA,BHANDARA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2728,DNYAN ONLINE EXAMINATION CENTER,"C/O MAULI PVT ITI, NEW FLYOVER ROAD, AT - GIROLA, PO - KARDHA THA, DIS - BHANDARA., 441904",441904,WEST,MAHARASHTRA,BHANDARA,Active,2.3,4
WST-MH-2833,"GOVERNMENT POLYTECHNIC, SAKOLI, DISTRICT: BHANDARA","GOVERNMENT POLYTECHNIC SAKOLI SENDURWAFA SAKOLI, SENDURWAFA, MAHARASHTRA 441802",441802,WEST,MAHARASHTRA,BHANDARA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2877,LATE TULSHIRAMJI TITIRMARE MEMORIEL PVT ITI MOHAD,"NEHARU WARD MOHADI, TAH. MOHADI, DIST. BHANDARA PINCODE:-441909",441909,WEST,MAHARASHTRA,BHANDARA,Active,-,-
WST-MH-2677,SHRI SANT GADGE BABA PRIVATE INDUSTRIAL TRAINING INSTITUTE,"SHIVAJI NAGAR, GANDHI NAGAR, GADKARI NAGAR, BHUSAWAL, MAHARASHTRA, 425201",425201,WEST,MAHARASHTRA,BHUSAWAL,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2291,SIDDHIVINAYAK COLLEGE OF ENGINEERING-KHAMGAON,"KHAMGAON RD, SHEGAON, MAHARASHTRA 444203",444203,WEST,MAHARASHTRA,BULDHANA,Venue Removed,3.7,400
WST-MH-2438,SARASWATI COLLEGE,"KAULKHED ROAD, SHEGAON DIS:BULDHANA, STATE: MAHARASHTRA, 444203",444203,WEST,MAHARASHTRA,BULDHANA,Active,3.8,3
WST-MH-2598,RATNAPRABHA BAHUUDHESHIYA SHIKSHAN SANSTHA,"C/O ANIL COMPUTERS, GANDHI NAGAR, BEHIND KOTHARI HOSPITAL CHIKHLI 443201 DIST BULDHANA",443201,WEST,MAHARASHTRA,BULDHANA,Active,3.9,3
WST-MH-2639,GOVERNMENT INDUSTRIAL TRAINING INSTITUTE- MALKAPUR,"NH NO. 06, INFRONT OF SUTGIRNI MALKAPUR, NANDURA ROAD, 443101",443101,WEST,MAHARASHTRA,BULDHANA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2729,MAULI GROUP OF INSTITUTION'S COLLEGE OF ENGINEERING & TECHNOLOGY,"MAULI GROUP OF INSTITUTION'S COLLEGE OF ENGINEERING & TECHNOLOGY, KHAMGAON ROAD, SHEGAON - 444203",444203,WEST,MAHARASHTRA,BULDHANA,Active,3.6,50
WST-MH-2767,ANIL COMPUTERS,"GANDHI NAGAR, BEHIND KOTHARI HOSPITAL, NEAR AIRTEL TOWER, CHIKHLI, DIST BULDHANA MAHARASHTRA PIN 443201.",443201,WEST,MAHARASHTRA,BULDHANA,Active,4,4
WST-MH-2802,"PADM DR V B KOLTE COLLEGE OF ENGINEERING, MALKAPUR","MUKTAINAGAR ROAD , MALKAPUR, DIST. BULDANA, MAHARASHTRA- 443101",443101,WEST,MAHARASHTRA,BULDHANA,Active,3.7,300
WST-MH-2810,SAHAKAR VIDYA MANDIR AND JR COLLEGE,"VIDYA NAGARI CHIKHALI ROAD, BULDHANA 443001",443001,WEST,MAHARASHTRA,BULDHANA,Active,4.1,215
WST-MH-2204,GURUSAI POLYTECHNIC,"MIDC ROAD, DATA CHANDRAPUR,, 442401",442401,WEST,MAHARASHTRA,CHANDRAPUR,Active,3.6,77
WST-MH-2292,BALLARPUR PRIVATE INDUSTRIAL TRAINING INSTITUTE,"BALLARPUR PRIVATE INDUSTRIAL TRAINING INSTITUTE SHIVAJI WARD , NEAR MJF COLLEGE , BALLARPUR, 442702",442702,WEST,MAHARASHTRA,CHANDRAPUR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2293,PRIYADARSHINI PRIVATE INDUSTRIAL TRAINING INSTITUTE,"PRIYADARSHINI PRIVATE INDUSTRIAL TRAINING INSTITUTE, VIJASAN ROAD, BANGALI CAMP, BHADRAWATI. DIST. CHANDRAPUR, 442902",442902,WEST,MAHARASHTRA,CHANDRAPUR,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2439,"POOJA INFOSYSTEMS, CHANDRAPUR","INDUSTRIAL AREA, NEAR SOLAR CHEMICAL, OPP. CHAUHAN BRICKS FACTORY, MUL ROAD, BENGALI CAMP, CHANDRAPUR, 442402",442402,WEST,MAHARASHTRA,CHANDRAPUR,Active,3,3
WST-MH-2440,KOTKAR INFOSYSTEMS,"BEHIND TRISTAR HOTEL, CTPS ROAD, RASTRAWADI NAGAR, CHANDRAPUR, 442401",442401,WEST,MAHARASHTRA,CHANDRAPUR,Active,2.5,2
WST-MH-2443,SARVODAYA MAHILA MANDAL,"BAJAJ POLYTECHNIC CAMPUS, BALAJI WARD, CHANDRAPUR, 442402",442402,WEST,MAHARASHTRA,CHANDRAPUR,Active,4,4
WST-MH-2444,RAJIV GANDHI COLLEGE OF ENGG RESEARCH AND TECHNOLOGY,"BABUPETH, CHANDRAPUR, 442403",442403,WEST,MAHARASHTRA,CHANDRAPUR,Venue Removed,3.4,43
WST-MH-2772,BAJAJ POLYTECHNIC CHANDRAPUR,"BALAJI WARD BEHIND FISH MARKET NEAR GANDHI CHOWK CHANDRAPUR MAHARASHTRA, 442402",442402,WEST,MAHARASHTRA,CHANDRAPUR,Active,3.8,3
WST-MH-2832,"GOVERNMENT ENGINEERING COLLEGE , DISTRICT: CHANDRAPUR","BALLARSHAH BYPASS ROAD CHANDRAPUR, MAHARASHTRA 442403",442403,WEST,MAHARASHTRA,CHANDRAPUR,Active,-,-
WST-MH-2834,DR AMBEDKAR COLLEGE ONLINE EXAM CENTER,"DR. AMBEDKAR COLLEGE ONLINE EXAM CENTER,CHANDRAPUR, C/O DR AMBEDKAR COLLEGE, OLD WARORANAKA RAMNAGAR ROAD, MITRA NAGAR, CHANDRAPUR PIN CODE: 442401",442401,WEST,MAHARASHTRA,CHANDRAPUR,Active,4,158
WST-MH-2680,SNJB'S LATE SAU K B JAIN COLLEGE OF ENGINEERING,"NEMI NAGAR,CHANDWAD,DIST .NASHIK, 423101",423101,WEST,MAHARASHTRA,CHANDWAD,Active,3.9,700
WST-MH-2206,BHARTI MULTIPURPOSE TRUST,"151, NETAJI COLONY IN FRONT OF JAI HIND ENGLISH SCHOOL, NEAR NETAJI GROUND, DEOPUR, DHULE, MAHARASHTRA, 424002",424002,WEST,MAHARASHTRA,DHULE,Active,3.9,3
WST-MH-2656,UTOPIA DIGITAL,"PLOT NO -4&8, S.NO.573/2, NEAR DASHAK HOSPITAL ASHOK NAGAR, MAHARASHTRA, 424001",424001,WEST,MAHARASHTRA,DHULE,Venue Removed,3.5,313
WST-MH-2657,"ABHAY BED AND JUNIOR SCIENCE COLLEGE, DHULE","ABHAY B.ED AND JUNIOR SCIENCE COLLEGE, RAM NAGAR, INFRON OF HOTEL NALALDA, MUMBAI Ã¢Â€Â“ AGRA ROAD, DHULE, 424004",424004,WEST,MAHARASHTRA,DHULE,Venue Removed,-,-
WST-MH-2705,GANGAMAI COLLEGE OF ENGINEERING,"MUMBAI AGRA ROAD HIGHWAY NAGAON DIST. DHULE, MAHARASHTRA, 424005",424005,WEST,MAHARASHTRA,DHULE,Active,3.6,122
WST-MH-2736,VISION GATE DIGITAL INSTITUTE,"D.S NAIK AYURVEDIC COLLEGE VIDYANAGAR, MUMBAI, AGRA MAHAMARG, NANGAON, DHULE - 424004",424004,WEST,MAHARASHTRA,DHULE,Active,4.7,4
WST-MH-2828,JAYASVI INFOTECH,"JAYASVI INFOTECH PLOT NO.182, ASHTAVINAYAK NAGAR PHASE-2, GONDUR ROAD BEHIND SANJAY EDUCATION POLYTECHNIC COLLEGE GONDUR ROAD BHOKAR-DHULE- 424002",424002,WEST,MAHARASHTRA,DHULE,Active,4.8,4
WST-MH-2295,GALAXY INFORMATION TECHNOLOGY GADCHIROLI,"CAMP AREA NEAR MATA MANDIR SHIVAJI COLLEGE DHANORA ROAD GADCHIROLI, 442605",442605,WEST,MAHARASHTRA,GADCHIROLI,Active,3.6,3
WST-MH-2296,GOVERNMENT INDUSTRIAL TRAINING INSTITUTE-ADIVASI-ALLAPALLI,"GOVERNMENT INDUSTRIAL TRAINING INSTITUTE - GITI.(ADIVASI), ALLAPALLI, DIST: GADCHIROLI AT. ALLAPALLI ,GADCHIROLI, MAHARASHTRA, 442703",442703,WEST,MAHARASHTRA,GADCHIROLI,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2297,GOVERNMENT INDUSTRIAL TRAINING INSTITUTE ARMORI GADCHIROLI,"ARMORI-BHANDARA HWY, MAHARASHTRA, 441208",441208,WEST,MAHARASHTRA,GADCHIROLI,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2300,GOVERNMENT INDUSTRIAL TRAINING INSTITUTE KORCHI GADCHIROLI,"GOVERNMENT INDUSTRIAL TRAINING INSTITUTE (ADIVASI), KORCHI, DIST: GADCHIROLI IS TAHASIL ROAD ,NEAR PANCHAYAT SAMITEE ,KORCHI GADCHIROLI MAHARASHTRA., 441209",441209,WEST,MAHARASHTRA,GADCHIROLI,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2446,RAJIV GANDHI ITI,"RAJIV GANDHI ITI OPP SHEHAL TALKIES TALAW ROAD TILAK WARD , TIRORA GONDIA, 441911",441911,WEST,MAHARASHTRA,GONDIA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2566,GURUKUL POLYTECHNIC,"NEAR BHAIRAV MANDIR, NAGRA, GONDIA, 441601",441601,WEST,MAHARASHTRA,GONDIA,Active,4,4
WST-MH-2706,INDIA TECHNICAL INSTITUTE,"INDIA TECHNICAL INSTITUTE OPP.SHAHID MISHRA SCHOOL, NEAR POLICE STATION TIRORA DIST. GONDIA 441911",441002,WEST,MAHARASHTRA,GONDIA,Active,-,-
WST-MH-2795,GOVERNEMENT POLYTECHNIC GONDIA,"GOREGAON ROAD, FULCHUR PETH, FULCHUR TOLA, GONDOA 4MAHARASHTRA 41601",441601,WEST,MAHARASHTRA,GONDIA,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2835,"GOVERNMENT POLYTECHNIC, GONDIA, DISTRICT: GONDIA","FULCHUR PETH, GOREGAON ROAD, GONDIA, MAHARASHTRA 441601",441601,WEST,MAHARASHTRA,GONDIA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2879,VEDANT INDUSTRIAL TRAINING INSTITUTE,"CHANDRABHAGA NAKA, TIRORA, DIST-GONDIA 441 911, 441911",441911,WEST,MAHARASHTRA,GONDIA,Active,-,-
WST-MH-2301,ITI HINGOLI,"GOVERNMENT ITI MIDC AREA LIMBALA TAL DIST. HINGOLI,, 431513",431513,WEST,MAHARASHTRA,HINGOLI,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2207,"KCE SOCIETY'S COLLEGE OF ENGINEERING AND MANAGEMENT, JALGAON","D.I.C., N.H.6, NEXT TO IMR COLLEGE, GANESH COLONY, JALGAON, MAHARASHTRA, 425001",425001,WEST,MAHARASHTRA,JALGAON,Active,3.6,3
WST-MH-2208,"SS SYSTEMS DIGITAL ZONE, PALDHI, JALGAON","GAT NO. 144/2/1, OPP. ARCO ROADWAYS, NATIONAL HIGHWAY NO.:6, PALDHI BYPASS, AT PALDHI., TAL: DHARANGAON, JALGAON, MAHARASHTRA, 425103",425103,WEST,MAHARASHTRA,JALGAON,Active,3.4,3
WST-MH-2302,AADARSH HI TECH ITI,"KURHE (PANACHE), BHUSAWAL, DIST. JALGAON,JALGAON, STATE: MAHARASHTRA, 425309",425309,WEST,MAHARASHTRA,JALGAON,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2303,GODAWARI COLLEGE OF ENGINEERING,"P-51, BSL ROAD, -SECTOR, ADDITIONAL MIDC, JALGAON, MAHARASHTRA, 425003",425003,WEST,MAHARASHTRA,JALGAON,Active,-,-
WST-MH-2304,LATE G S VARADE PVT ITI,"MS, LATE, G. S. VARADE PRIVATE I. T. I. OLD BUS STAND ROAD, NEAR J. E. SCHOOL, MUKTAINAGAR, MAHARASHTRA, 453306",453306,WEST,MAHARASHTRA,JALGAON,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2305,MAHAJAN PVT ITI,"PAL RD, RAVER, MAHARASHTRA, 425508",425508,WEST,MAHARASHTRA,JALGAON,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2306,SARASWATI PVT ITI,"SARASWATI ITI A, UNIQUE ITI, DEVLI, DEGAON, DEOGAON, MAHARASHTRA, 425401",425401,WEST,MAHARASHTRA,JALGAON,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2307,SHRI SANT GADAGE BABA COLLEGE OF ENGINEERING & TECHNOLOGY,"SHRI SANT GADGE BABA COLLEGE OF ENGINEERING & TECHNOLOGY, NEAR Z.T.C., BHUSAWAL, 425201",425201,WEST,MAHARASHTRA,JALGAON,Venue Removed,3.9,600
WST-MH-2308,SMT SHARCHCHANDRIKA SURESH PATILINSTITUTE OF TECHNOLOGY (POLYTECHNIC),"BARHANPUR ANKLESHWAR STATE HIGHWAY NO. 4, DIST: JALGAON, CHOPDA, 425107",425107,WEST,MAHARASHTRA,JALGAON,Active,3.8,3
WST-MH-2309,UJJWAL PRIVATE GOVERNMENT INDUSTRIAL TRAINING,"UJJWAL SHAISHANIK AND SAMAJIK PVT. ITI NASHIRABAD, BODWAD ROAD, NEAR NEW ENGLISH SCHOOL, NASHIRABAD JALGAON, STATE: MAHARASHTRA, 425001",425001,WEST,MAHARASHTRA,JALGAON,Venue Removed,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2592,SOFTECH COMPUTER EDUCATION,"SOFTTECH COMPUTER 105, DESHMUKH ARUNAI SANKUL, OPP. NEW COURT STATION ROAD, AMALNER, 425401",425401,WEST,MAHARASHTRA,JALGAON,Active,4.8,1148
WST-MH-2594,"GOVERNMENT INDUSTRIAL TRAINING INSTITUTE, BHUSAWAL","GOVERNMENT INDUSTRIAL TRAINING INSTITUTE JAMNER ROAD NEAR SAIBABA TEMPLE BHUSAWAL, DIST JALGAON, 425401",425401,WEST,MAHARASHTRA,JALGAON,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2600,EKVIRA PRIVATE INDUSTIAL TRAINING INSTITUTE,"EKVIRA PRIVATE INDUSTIAL TRAINING INSTITUTE, ATPOST KRUSHI UTPANNA BAJAR SAMITI ERANDOL, TAL- ERANDOL, DIST - JALGAON, 425109",425109,WEST,MAHARASHTRA,JALGAON,Active,3,3
WST-MH-2601,"TME'S JTMAHAJAN POLYTECHNIC, FAIJPUR","TME'S J.T.MAHAJAN POLYTECHNIC, FAIJPUR, , NHAVI MARG, FAIJPUR, TAL- YAWAL, DIST- JALGAON, 425524",425524,WEST,MAHARASHTRA,JALGAON,Venue Removed,-,-
WST-MH-2605,EKVIRA PVT ITI-ERANDOL,"EKVIRA PRIVATE INDUSTIAL TRAINING INSTITUTE, ATPOST KRUSHI UTPANNA BAJAR SAMITI ERANDOL, TAL- ERANDOL, DIST - JALGAON, PIN CODE 425109",425109,WEST,MAHARASHTRA,JALGAON,Active,-,-
WST-MH-2661,SAI TECHNOBYTE,"C/O YUGASHREE, JAI SAI WAREHOUSES, BEHIND DIVYA MARATHI PRESS, NEAR SAI TEMPLE, RAVANJE BK., MAHARASHTRA, 425103",425103,WEST,MAHARASHTRA,JALGAON,Active,3.1,70
WST-MH-2707,SWARA INFOTECH,"NEAR NH NO. 6 BEHIND NEW ENGLISH SCHOOL, NASHIRABAD, MAHARASHTRA 425309",425309,WEST,MAHARASHTRA,JALGAON,Active,4,4
WST-MH-2708,G H RAISONI INSTITUTE OF ENGINEERING AND MANAGEMENT,"GATE NO.57, SHIRSOLI ROAD, MOHADI, JALGAON, MAHARASHTRA, 425002",425002,WEST,MAHARASHTRA,JALGAON,Active,-,-
WST-MH-2808,SILICON GLOBAL COMPUTER TRAINING INSTITUTE,"SILICON VALLEY NEAR NUTAN MARATHA COLLEGE ,JALGAON, STATE: MAHARASHTRA, PIN CODE: 425001",425001,WEST,MAHARASHTRA,JALGAON,Active,4.5,42
WST-MH-2880,"BHASKARACHARYA GOVERNMENT INDUSTRIAL TRANING INSTITUTE,CHALISGAON","BEHIND GOVERNMENT MILK DAIRY, KARGAON GANPATI ROAD CHALISGAON 424101",424101,WEST,MAHARASHTRA,JALGAON,Active,-,-
WST-MH-1757,DJP CAMPUS ONLINE EXAM CENTER,"GUT NO. 159, REVGAON ROAD, ROHANWADI (AMBEWADI), 431213",431213,WEST,MAHARASHTRA,JALNA,Active,4.5,114
WST-MH-2311,GOVERNMENT INDUSTRIAL TRAINING INSTITUTE BADNAPUR,"DEVALGAON RAJA RD, BADI SADAK, JALNA, MAHARASHTRA, 431203",431203,WEST,MAHARASHTRA,JALNA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2312,GOVERNMENT INDUSTRIAL TRAINING INSTITUTE BHOKARDAN,"GOVERNMENT INDUSTRIAL TRAINING INSTITUTE BHOKARDAN, M.I.D.C AREA, JALNA ROAD, BHOKARDAN DIST, JALNA, 431114",431114,WEST,MAHARASHTRA,JALNA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2313,"GOVERNMENT INDUSTRIAL TRAINING INSTITUTE MANTHA,","GOVERNMENT INDUSTRIAL TRAINING INSTITUTE MANTHA, NEAR PANCHAYAT SAMITI, MANTHA, DISTRICT - JALNA, 431504",431504,WEST,MAHARASHTRA,JALNA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2314,GOVERNMENT POLYTECHNIC AMBAD,"GOVERNMENT POLYTECHNIC AMBAD, MHADA COLONY PACHOD ROAD AMBAD, TALUKA - AMBAD, DIST-JALNA,, 431204",431204,WEST,MAHARASHTRA,JALNA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2315,MATSYODARI SHIKSHAN SANSTHASCOLLEGE OF ENGINEERING AND TECHNOLOGY,"MATSYODARI SHIKSHAN SANSTHA'S COLLEGE OF ENGINEERING AND TECHNOLOGY NAGEWADI, JALNA 431 203 (MAHARASHTRA), 431203",431203,WEST,MAHARASHTRA,JALNA,Active,3.9,3
WST-MH-2506,"GOVERNMENT INDUSTRIAL TRAINING INSTITUTE, JAFRABAD","GOVERNMENT INDUSTRIAL TRAINING INSTITUTE JAFRABAD AMDAPUR - JANEFAL RD, JAFRABAD, MAHARASHTRA, 431206",431206,WEST,MAHARASHTRA,JALNA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2841,"GOVERNMENT POLYTECHNIC, JALNA, DISTRICT: JALNA","NAGEWADI, JALNA - AURANGABAD RD, JALNA, MAHARASHTRA 431213",431213,WEST,MAHARASHTRA,JALNA,Active,Govt. Venues/IITs/IIMs,Govt. Venues/IITs/IIMs
WST-MH-2507,WIN PROXY,"NH222, KHADAKPADA, KALYAN POST OFFICE, KALYAN, OM KHASINATH APPARTMENT, OPPOSITE KASTURI GRAM SOCIETY, NEAR SAI MAHADEV HOTEL, BIRLA COLLEGE ROAD, KALYAN WEST, KALYAN, MAHARASHTRA, 421301",421301,WEST,MAHARASHTRA,KALYAN,Active,4.6,4
WST-MH-2644,IDEAL COLLEGE OF PHARMACY AND RESEARCH,"BHAL, WASAR, MALANG GAD ROAD, KALYAN EAST, MAHARASHTRA, 421306",421306,WEST,MAHARASHTRA,KALYAN,Active,4.1,66
WST-MH-2658,SWAYAM SIDDHI COLLEGE OF MANAGEMENT,"NEXT TO ARIHANT CITY, NEAR SAI BABA MANDIR, TEMGHAR, KALYAN BHIWANDI ROAD, BHIWANDI, 421302",421302,WEST,MAHARASHTRA,KALYAN,Active,3.7,50
WST-MH-2674,PM COLLEGE OF ENGINEERING,"SINDHUDURG SHIKSHAN PRASARAK MANDAL'S COLLEGE OF ENGINEERING, KANKAVLI., 416602",416602,WEST,MAHARASHTRA,KANKAWALI,Active,4.1,42
WST-MH-2791,THE QUEEN MARY'S TECHNICAL INSTITUTE,"CASTEL ROYALE LUXURY TOWER-7, RANGE HILLS, PARK ROAD, KHADAKI, KHADAKI, PARK RD, NEAR PUNE UNIVERSITY ROAD, QMTI QUARTERS, GANESHKHIND, PUNE, MAHARASHTRA 411020",411020,WEST,MAHARASHTRA,KHADKI,Venue Removed,4.6,35
WST-MH-2209,CHHATRAPATI SHAHU INSTITUTE OF BUSINESS EDUCATION AND RESEARCH (CSIBER),"LOKNETE SADASHIVRAO MANDLIK MARG, SHIVAJI UNIVERSITY KOLHAPUR ROAD, VIDYA NAGAR, CSIBER CHOWK KOLHAPUR, MAHARASHTRA, 416004",416004,WEST,MAHARASHTRA,KOLHAPUR,Active,4.3,4
WST-MH-2210,I NET SOLUTIONS,"792/2 SK PATIL BED COLLEGE SADAK LANE A/P-PRAYAG CHIKHALI KOLHAPUR, KARVEER - MAHARASHTRA, 416229",416229,WEST,MAHARASHTRA,KOLHAPUR,Active,3.5,3
WST-MH-2448,SANJEEVAN ENGINEERING AND TECHNOLOGY INSTITUTE,"A/P SOMWAR PETH PANHALA , NEAR TEEN DARWAJA PANHALA, 416201",416201,WEST,MAHARASHTRA,KOLHAPUR,Active,3.8,600
WST-MH-2449,ASHOKRAO MANE GROUP OF INSTITUTIONS,"PUNE - BENGALURU HIGHWAY, VATHAR TARF VADGAON, MAHARASHTRA, 416112",416112,WEST,MAHARASHTRA,KOLHAPUR,Active,3.5,3
WST-MH-2450,"DR J J MAGDUM COLLEGE OF ENGINEERING , JAYSINGPUR","GAT NO. 314/330 , SHIROL - WADI ROAD, AGAR BHAG, JAYSINGPUR, MAHARASHTRA 416101",416101,WEST,MAHARASHTRA,KOLHAPUR,Venue Removed,-,-
WST-MH-2451,JYOTI COMPUTER SERVICES,"PRAJAKTA ENCLAVE 429/1, E WARD, OPP HOTEL SAIBA, NEAR TRIVENI HOTEL,BASANT BAHAR ROAD, NEW SHAHUPURI, 416001",416001,WEST,MAHARASHTRA,KOLHAPUR,Active,4.5,4
WST-MH-2655,NEW POLYTECHNIC KOLHAPUR,"R.S.NO.264 ,SHANTI NAGAR, UCHGAON PURV, KOLHAPUR, 416005",416005,WEST,MAHARASHTRA,KOLHAPUR,Active,4.7,4
WST-MH-2682,"TECHWARE TECHNOLOGY , KOLHAPUR","NEAR LAXMI TEKADI IN BUDS PUBLIC SCHOOL. 209/A, VIKASWADI, KAGAL , DIST KOLHAPUR, 416216",416216,WEST,MAHARASHTRA,KOLHAPUR,Active,3.5,3
WST-MH-2721,"SANT GAJANAN MAHARAJ COLLEGE OF ENGINEERING, MAHAGAON","GADHINGLAJ HASURWADI ROAD, CHINCHEWADI, MAHAGAON, GADHINGLAJ, MAHARASHTRA 416503",416503,WEST,MAHARASHTRA,KOLHAPUR,Active,3.9,500
WST-MH-1625,HARMONY EDUCATIONAL ACADEMY,"BEHIND HARANGUL RAILWAY STATION, NEAR MHADA COLONY, ADDITIONAL LATUR MIDC, HARANGUL BK. LATUR, MAHARASHTRA - 413531",413531,WEST,MAHARASHTRA,LATUR,Active,2.6,57
